'rajasthansupportscaa', 4
'1000', 4
'aazadi', 4
'sisters', 4
'ringing', 4
'step', 4
'liberals', 4
'zee', 4
'e', 4
'promoting', 4
'line', 4
'kre', 4
'jaihind', 4
'sure', 4
'एंटीनेशनल', 4
'हैं', 4
'chahiye', 4
'nd', 4
'नंबर', 4
'trend', 4
'showing', 4
'pick', 4
'tweets', 4
'hav', 4
'hey', 4
'oppressed', 4
'humanitarian', 4
'name', 4
'put', 4
'apna', 4
'8866288662*', 4
'count', 4
'question', 4
'power', 4
'mark', 4
'change', 4
'promotion', 4
'nrp', 4
'contact', 4
'coming', 4
'anti-caa', 4
'followers', 4
'best', 4
"'ll", 4
'turn', 4
'results', 4
'remain', 4
'working', 4
'pro-caa', 4
'keep', 4
'में', 4
'सावरकर', 4
'record', 4
'readers', 4
'peoples', 4
'fellow', 4
'along', 4
'📞8866288662', 4
'abhiyaan', 4
'immediately', 4
'person', 4
'kaise', 4
'initiative', 4
'पर', 4
'making', 4
'8866288662🙏', 4
'use', 4
'95', 4
'block', 4
'reiterated', 4
'mandal', 4
'nationalists', 4
'leave', 4
'parsis', 4
'dial👇👇👇👇', 4
'drum', 3
'published', 3
'department', 3
'jain', 3
'ideology', 3
'garner', 3
'me*', 3
'parties', 3
'opposing', 3
'—', 3
'😘', 3
'call😍', 3
'something', 3
'nationalist', 3
'action', 3
'virat', 3
'kohli', 3
'nominated', 3
'cricketer', 3
'agree', 3
'politics', 3
'chance', 3
'aware', 3
'majority', 3
'someone', 3
'high', 3
'cost', 3
'video', 3
'promotional', 3
'luck', 3
'morning', 3
'importance', 3
'correct', 3
'women', 3
'generation', 3
'witnessing', 3
'ecosystem', 3
'rather', 3
'caught', 3
'vicious', 3
'cycle', 3
'terror', 3
'landscape', 3
'digital', 3
'😂😂😂', 3
'nahi', 3
'care', 3
'winningsid', 3
'ho', 3
'soon', 3
'😂😂', 3
'na', 3
'win', 3
'💪', 3
'mis', 3
'team', 3
'everything', 3
'order', 3
'sex', 3
'check', 3
'constitution', 3
'taken', 3
'night', 3
'dena', 3
'replied', 3
'non', 3
'never', 3
'🙏🙏🙏', 3
'going', 3
'state', 3
'happen', 3
'lets', 3
'openly', 3
'per', 3
'king', 3
'mein', 3
'girl', 3
'indiadoesnotsupportcaa', 3
'opinion', 3
'massive', 3
'अपने', 3
'peaceful', 3
'voting', 3
'system', 3
'strongly', 3
'actually', 3
'prove', 3
'remove', 3
'whole', 3
'yogikagundaraj', 3
'dr', 3
'tel', 3
'till', 3
'fir', 3
'build', 3
'andhra', 3
'huge', 3
'nrcprotests', 3
'-caa', 3
'may', 3
'👍', 3
'community', 3
'interest', 3
'forces', 3
'moron', 3
'strength', 3
'matters', 3
'road', 3
'88662-88662', 3
'10', 3
'nationfirst', 3
'ca', 3
'w', 3
'jay', 3
'yr', 3
'listen', 3
'bit', 3
'stone', 3
'relief', 3
'dignity', 3
'day', 3
'pelting', 3
'finally', 3
'भगवा', 3
'की', 3
'योगीजी', 3
'suport', 3
'इस', 3
'*8866288662*', 3
'unite', 3
'decision', 3
'living', 3
'grants', 3
'afganistan', 3
'crores', 3
'bjp4india', 3
'open', 3
'thursday', 3
'pmmodi', 3
'lost', 3
'revealed', 3
'rally', 3
'11', 3
'temple', 3
'maximum', 3
'karke', 3
'strong', 3
'caajanjagaran', 3
'ready', 3
'controversy', 3
'72518-72518', 3
'bhakt', 3
'love', 3
'watan', 3
'nubber', 3
'legitimate', 3
'running', 3
'distributed', 3
'pamphlets', 3
'presence', 3
'☑️', 3
'📞', 3
'utho', 3
'kro😍', 3
'village', 3
'😊', 3
'directly', 3
'wrong', 3
'sugar', 3
'coated', 3
'words', 3
'enticement', 3
'auto', 3
'automatic', 3
'dialer', 3
'fudge', 3
'kind', 3
'aur', 3
'rss', 3
'jihadi', 3
'careful', 3
'loving', 3
'proud', 3
'territorial', 3
'sovereignty', 3
'integrity', 3
'sye', 3
'karie', 3
'pyaar', 3
'voh', 3
"is'sye", 3
'kaerye', 3
'inkaar', 3
'leadership', 3
'💯', 3
'veersavarkar', 3
'nris', 3
'secure', 3
'karnatakawithmodi', 3
'trikuta', 3
'dosti', 2
'friday', 2
'agenda', 2
'jee', 2
'bad', 2
'ishai', 2
'patrons', 2
'rashtavaqt', 2
'man', 2
'stands', 2
'noble', 2
'pathetic', 2
'thing', 2
'programme', 2
'reply', 2
'baba', 2
'head', 2
'dumb', 2
'unga', 2
'stock', 2
'screenshot', 2
'play', 2
'role', 2
'member', 2
'movie', 2
'write', 2
'explain', 2
'akshay', 2
'kumar', 2
'duty', 2
'banpfi', 2
'*call', 2
'👉👉8866288662', 2
'secularism', 2
'appeasement', 2
'iranwar', 2
'hindustani', 2
'began', 2
'solicit', 2
'minute', 2
'connection', 2
'tweeted', 2
'etc', 2
'telling', 2
'viratkohli', 2
'vision', 2
'jobs', 2
'knowledge', 2
'looking', 2
'behind', 2
'rioters', 2
'ever', 2
'code', 2
'neglect', 2
'service', 2
'normally', 2
'dis', 2
'6', 2
'months', 2
'username', 2
'password', 2
'valid', 2
'callers', 2
'👍🏻', 2
'🙏good', 2
'leftist', 2
'illegal', 2
'ones', 2
'supporter', 2
'link', 2
'gathering', 2
'program', 2
'explained', 2
'reaching', 2
'large', 2
'terrorist', 2
'interested', 2
'forcaa', 2
'saare', 2
'dheere', 2
'👉8866288662', 2
'beloved', 2
'saved', 2
'participated', 2
'g', 2
'15', 2
'send', 2
'ucc', 2
'aap', 2
'karte', 2
'krne', 2
'🇮🇳🇮🇳', 2
'hope', 2
'reduced', 2
'lest', 2
'instead', 2
'secular', 2
'mislead', 2
'nasty', 2
'leftists', 2
'caaprotest', 2
'methods', 2
'winning', 2
'9953588585', 2
'wale', 2
'says', 2
'leaked', 2
'bol', 2
'aane', 2
'jio', 2
'karo', 2
'opposed', 2
'truth', 2
'myth', 2
'later', 2
'parliament', 2
'anyways', 2
'malign', 2
'saying', 2
'lonely', 2
'gaining', 2
'🌷🌷🌷🌷🌷🌷🌷🌷🌷', 2
'protesting', 2
'single', 2
'viewerschoiceasim', 2
'shame', 2
'especially', 2
'goons', 2
'remember', 2
'recorded', 2
'among', 2
'shocking', 2
'whether', 2
'orcong', 2
'plese', 2
'irresponsible', 2
'le', 2
'*me', 2
'call*', 2
'withcaa', 2
'brain', 2
'प्रियंकाकाहाथदंगाइयोंके', 2
'साथ', 2
'hello', 2
'modiji', 2
'votes', 2
'citizenshipamendmentbill2019', 2
'spam', 2
'advice', 2
'thankyou', 2
'drive', 2
'promote', 2
'vandemataram', 2
'two', 2
'istandwithcaa', 2
'allow', 2
'btw', 2
'holding', 2
'carefully', 2
'little', 2
'late', 2
'ｎｏｔ', 2
'dating', 2
'behaving', 2
'sunnyleone', 2
'है', 2
'नम्बर', 2
'से', 2
'attacked', 2
'sharing', 2
'wont', 2
'crush', 2
'lw', 2
'proof', 2
'heartedly', 2
'several', 2
'mind', 2
'thousands', 2
'dishonoring', 2
'crore', 2
'confirm', 2
'max', 2
'faces', 2
'😎', 2
'least', 2
'ten', 2
'verify', 2
'😜', 2
'release', 2
'interesting', 2
'including', 2
'battle', 2
'picking', 2
'scam', 2
'rajasthan', 2
'authorised', 2
'hesitate', 2
'fall', 2
'effective', 2
'probably', 2
'bharatsupportscaa', 2
'😋', 2
'bangladeshi', 2
'urgent', 2
'2017-', 2
'releasethepressure', 2
'helpline', 2
'address', 2
'exam', 2
'related', 2
'mental', 2
'stress', 2
'2020-', 2
'overcome', 2
'pressure', 2
'irony', 2
'exactly', 2
'treated', 2
'23', 2
'fight', 2
'strengthen', 2
'wo', 2
'work', 2
'note', 2
'wake', 2
'writing', 2
'kotatragedy', 2
'narrative', 2
'creating', 2
'italian', 2
'newindia', 2
'starts', 2
'required', 2
'others', 2
'confidence', 2
'handle', 2
'needful', 2
'come-on', 2
'create', 2
'everybody', 2
'boost', 2
'priceless', 2
'👇👇', 2
'hence', 2
'dynamic', 2
'level', 2
'asks', 2
'provides', 2
'saturdaymotivation', 2
'fail', 2
'sane', 2
'saveindia', 2
'urbannaxals', 2
'according', 2
"hon'ble", 2
'another', 2
'shown', 2
'savarkar', 2
'tollfree', 2
'pathar', 2
'ram', 2
'🚩', 2
'modigovt', 2
'malkajgiriparliamentconstituency', 2
'silently', 2
'goasupportscaa', 2
'hv', 2
'prosecuted', 2
'bjpitcell', 2
'caa-', 2
'enacted', 2
'objective', 2
'providing', 2
'completed', 2
'difference', 2
'wife', 2
'pride', 2
'millions', 2
'face', 2
'publish', 2
'-you', 2
'at👇🏼', 2
'watching', 2
'bottom', 2
'श्री', 2
'dad', 2
'kal', 2
'diya', 2
'tha', 2
'arey', 2
'mere', 2
'dede', 2
'yogdaan', 2
'hona', 2
'humbly', 2
'ar', 2
'three', 2
'cab2019', 2
'कृपया', 2
'चैनल', 2
'को', 2
'दिखाओ', 2
'defeat', 2
'hard', 2
'humble', 2
'big', 2
'violence', 2
'2-3', 2
'forget', 2
'gather', 2
'quickly', 2
'num', 2
'jammuandkashmir', 2
'invalid', 2
'🙏🙏🙏🙏🙏', 2
'lucky', 2
'sha', 2
'gang', 2
'modified', 2
'aath', 2
'chey', 2
'requesting', 2
'general', 2
'individual', 2
'announces', 2
'rs', 2
'building', 2
'pov', 2
'respect', 2
'fridaymotivation', 2
'\u2066', 2
'coll', 2
'outreach', 2
'information*', 2
'prevent', 2
'posting', 2
'capt', 2
'ajit', 2
'vadakayil', 2
'ncp', 2
'takes', 2
'08866288662', 2
'truecaller', 2
'dialled', 2
'vandalism', 2
'feel', 2
'indiarejectscaa', 2
'google', 2
'visited', 2
'8', 2
'houses', 2
'jhuggi', 2
'lajpat', 2
'*caa*', 2
'misinformation', 2
'hot', 2
'found', 2
'mona', 2
'singh', 2
'pedakakani', 2
'ponnur', 2
'assembly', 2
'pradesh', 2
'unity', 2
'set', 2
'bringing', 2
'shows', 2
'brothel', 2
'modis', 2
'virtual', 2
'blow', 2
'spending', 2
'personal', 2
'mera', 2
'ni', 2
'balance', 2
'nahin', 2
'fans', 2
'anymore', 2
'absolutely', 2
'88661', 2
'hota', 2
'bored', 2
'together', 2
'heart', 2
'hated', 2
'मिस', 2
'कॉल', 2
'nankanasahibattacked', 2
'aganist', 2
'benefits', 2
'manner', 2
'post', 2
'reject', 2
'bomb', 2
'common', 2
'sense', 2
'जय', 2
'🙏miss', 2
'users', 2
'safety', 2
'fool', 2
'sonia', 2
'rahulgandhi', 2
'ummah', 2
'ghazwaehind', 2
'changing', 2
'demography', 2
'iphone', 2
'iran', 2
'seems', 2
'vendor', 2
'nanakanasahib', 2
'active', 2
'homeland', 2
'west', 2
'anarkli', 2
'empowers', 2
'trick', 2
'threats', 2
'human', 2
'similar', 2
'🇮🇳👳', 2
'hold', 2
'fleeing', 2
'2014', 2
'-2019', 2
'modishah', 2
'patriotic', 2
'kee', 2
'vande', 2
'mataram', 2
'88662-886', 2
'fattusena', 2
'shiv', 2
'sena', 2
'registering', 2
'young', 2
'001-91-', 2
'continuously', 2
'testimony', 2
"'national", 2
'concerned', 2
'endeavours', 2
'populationcontrollaw', 2
'eagerly', 2
'awaited', 2
'celebrates', 2
'welcoming', 2
'donesir', 2
'sabha', 2
'patel', 2
'based', 2
'reservation', 2
'tukde', 2
'call-', 2
'hqrs', 2
'challenge', 2
'sarkar', 2
'secretary', 2
'lover', 2
'abuzz', 1
'posts', 1
'clarifies', 1
'*pls', 1
'asshole', 1
'named', 1
'morghod', 1
'propagating', 1
'vasan', 1
'sunneka', 1
'mayne', 1
'app', 1
'mya', 1
'requst', 1
'kiya', 1
'infavour', 1
'ই', 1
'received', 1
'photo', 1
'body', 1
'iron', 1
'unavailable', 1
'sambit', 1
'patra', 1
'citizenshiplaw', 1
'token', 1
'centre', 1
'wesupportnarendramodi', 1
'elites', 1
'turned', 1
'derogatory', 1
'wonder', 1
'suck', 1
'himalayan', 1
'ego', 1
'2nd', 1
'worst', 1
'left', 1
'libtards', 1
'her*', 1
'she*', 1
'misled', 1
'particularly', 1
'troll', 1
'army', 1
'*as', 1
'*i', 1
'befitting', 1
'inspite', 1
'picture', 1
'profile', 1
'bimbos', 1
'ducks', 1
'moota', 1
'kootam', 1
'ivaloodhan', 1
'vcknadagakadhalargal', 1
'neegalam', 1
'ipadithaan', 1
'nambivingala', 1
'multibagger', 1
'comments', 1
'disclosure', 1
'invested', 1
'mood', 1
'masti', 1
'wali', 1
'baaten', 1
'breaking', 1
'attend', 1
'😂', 1
'miscalled-8866288662', 1
'iranattack', 1
'samantha', 1
'lazy', 1
'introducing', 1
'lewd', 1
'lure', 1
'call-in', 1
'call…call', 1
'vinita', 1
'past', 1
'noon', 1
'reasoning', 1
'waste', 1
'searching', 1
'ability', 1
'beyond', 1
'banks', 1
'amarsinghkarwan', 1
'however', 1
'stupid', 1
'pretty', 1
'available', 1
'course', 1
'confused', 1
'due', 1
'believing', 1
'information', 1
'makes', 1
'anti-national', 1
'registers', 1
'isis', 1
'🤯', 1
'wherever', 1
'becoming', 1
'pain', 1
'sometime', 1
'nonsense', 1
'border', 1
'fakenews', 1
'yahoocricket', 1
'cm', 1
'ncr', 1
'📲', 1
'anywhere', 1
'world', 1
'citizencip', 1
'ammendment', 1
'respective', 1
'semester', 1
'questions', 1
'asap', 1
'educational', 1
'consultation', 1
'40mints', 1
'0', 1
'boloami', 1
'2999-', 1
'amozon', 1
'guys🙏', 1
'totally', 1
'slogans', 1
'otherwise', 1
'pok', 1
'jnu', 1
'ideologies', 1
'lastly', 1
'migrants', 1
'far', 1
'smart', 1
'knew', 1
'bait', 1
'wire', 1
'addressed', 1
'kamlam', 1
'facts', 1
'kicked', 1
'honour', 1
'mother', 1
'bloody', 1
'important', 1
'firstly', 1
'patience', 1
'paxtani', 1
'lovers', 1
'apne', 1
'bahar', 1
'nikal', 1
'rhe', 1
'jitne', 1
'jyda', 1
'karoge', 1
'utne', 1
'jyada', 1
'🐍', 1
'pata', 1
'chalega', 1
'celebs', 1
'nationals', 1
'pleased', 1
'inform', 1
'grave', 1
'danger', 1
'successfully', 1
'identified', 1
'sent', 1
'anti-nationalists', 1
'anti-nationalist', 1
'swear', 1
'notification', 1
'violation', 1
'article', 1
'14', 1
'21', 1
'📞call', 1
'modiantinational', 1
'rejectcaa', 1
'indiaagainstcaa', 1
'unconstitutional', 1
'antidote', 1
'kuch', 1
'saab', 1
'patake', 1
'phod', 1
'denge', 1
'hafte', 1
'tak', 1
'sub', 1
'aajayenge', 1
'syllabus', 1
'activity', 1
'vinti', 1
'sb', 1
'kii', 1
'en', 1
'yadi', 1
'unme', 1
'unki', 1
'current', 1
'sath', 1
'jaru', 1
'🇮🇳🇮🇳jai', 1
'unfollows', 1
'shift', 1
'nota', 1
'update', 1
'wondering', 1
'reg', 1
'soleimani', 1
'infact', 1
'tried', 1
'hotline', 1
'playing', 1
'separatist', 1
'left-wing', 1
'advertise', 1
'chatting', 1
'blame', 1
'lol', 1
'obtaining', 1
'caa😂', 1
'method', 1
'gain', 1
'funniest', 1
'gullible', 1
'wan', 1
'indiaonlyagainstterrorist', 1
'gaddar', 1
'indianotagainsthindustanimusalman', 1
'akshaysupportscaa', 1
'impeached', 1
'📲-', 1
'streets', 1
'👍👍8866288662', 1
'ghandi', 1
'direct', 1
'appointment', 1
'gotted', 1
'vipaksh', 1
'might', 1
'political', 1
'polls', 1
'–', 1
'atleast', 1
'blue', 1
'tick', 1
'pawan', 1
'durani', 1
'hours', 1
'mtlb', 1
'kuchh', 1
'jhoot', 1
'bss', 1
'kgfchapter2', 1
'valimai', 1
'boom', 1
'baam', 1
'10-15gb', 1
'limited', 1
'period', 1
'💥👇🏻🤫', 1
'fraands', 1
'caa-lcium', 1
'shelcal', 1
'jackpot', 1
'🤠', 1
'expert', 1
'weekendkavaar', 1
'dream11', 1
'gl', 1
'winner', 1
'call8866288662tosupportcaa', 1
'else', 1
'month', 1
'amount', 1
'hyderabadmillionmarch', 1
'hyderabadagainstcaa', 1
'hyderabadprotest', 1
'hyderabad', 1
'location', 1
'restricted', 1
'woman', 1
'pic', 1
'attached', 1
'👆', 1
'🙏jai', 1
'ram🙏', 1
'*indiasupportscaa*', 1
'mobilize', 1
'supra', 1
'intellectuals', 1
'honey', 1
'mingle', 1
'lured', 1
'fraudsters', 1
'granted', 1
'repeatedly', 1
'employing', 1
'treating', 1
'idiots', 1
'p*****b', 1
'oc', 1
'biriyani', 1
'quarter', 1
'strategy', 1
'blindly', 1
'knowing', 1
'ground', 1
'reality', 1
'ways', 1
'loafers', 1
'educated', 1
'amendement', 1
'created', 1
'bangaladesh', 1
'reflecting', 1
'view', 1
'tradation', 1
'run', 1
'receiving', 1
'friends🙏', 1
'anjali', 1
'damania', 1
'be…', 1
'isupportmodiji', 1
'gon', 1
'property', 1
'domain', 1
'lust', 1
'deceit', 1
'completely', 1
'changed', 1
'naration', 1
'refrain', 1
'valur', 1
'ignore', 1
'yeh', 1
'dails', 1
'phone*', 1
'num-', 1
'picked', 1
'well-done', 1
'suppoting', 1
'chaman', 1
'chut*yeact', 1
'this🙂', 1
'controlling', 1
'🇮🇳🇮🇳if', 1
'call🇮🇳🇮🇳', 1
'publicised', 1
'musical', 1
'extent', 1
'mota', 1
'aayega', 1
'jiski', 1
'***nd', 1
'dum', 1
'rok', 1
'lo', 1
'usko', 1
'seen', 1
'development', 1
'wonders', 1
'electronic', 1
'booths', 1
'placing', 1
'elections', 1
'haha', 1
'multiple', 1
'🤙💐', 1
'increase', 1
'investigated', 1
'everyday', 1
'low', 1
'regester', 1
'mudi', 1
'wapas', 1
'jao', 1
'anything', 1
'billow', 1
'liberandus', 1
'extra', 1
'begin', 1
'10-day', 1
'mass', 1
'sunday', 1
'mobilise', 1
'mis-call', 1
'phones', 1
'sims', 1
'poor', 1
'decent', 1
'😂😂😂😂😂', 1
'saport', 1
'fromtwitter', 1
'apologies', 1
'mouthing', 1
'gaand', 1
'danda', 1
'chahte', 1
'knows', 1
'chill', 1
'lifelong', 1
'supply', 1
'onions', 1
'\U0001f9c5', 1
'marketing', 1
'growth', 1
'hack', 1
'bhar', 1
'toilets', 1
'jaake', 1
'poster', 1
'chipka', 1
'chaiye', 1
'denger', 1
'lived', 1
'sadhguru', 1
'v', 1
'still', 1
'ｄｏ', 1
'ｓｈａｒｅ', 1
'ｔｈｉｓ', 1
'ｍｅｓｓａｇｅ', 1
'ｉｔ', 1
'ｓ', 1
'ｆｒｏｍ', 1
'ｉｓｈａ', 1
'ｆｏｕｎｄａｔｉｏｎ', 1
'*some', 1
'apps*', 1
'whatsapp', 1
'*calls*', 1
'scene', 1
'foolproof', 1
'machchans😍', 1
'misscall-', 1
'info', 1
'friendship', 1
'*for', 1
'supporting*', 1
'*1-', 1
'*2-', 1
'8510022222*', 1
'*जिनके', 1
'पास', 1
'दो', 1
'वो', 1
'दोनों', 1
'दें।*', 1
'burnt', 1
'buses', 1
'damaged', 1
'train', 1
'policemen', 1
'violent', 1
'democracy', 1
'meet', 1
'justin', 1
'bieber', 1
'😃😄', 1
'protestors', 1
'case', 1
'emergency', 1
'lathi-danda', 1
'colgate', 1
'health', 1
'check-up', 1
'lusty', 1
'bhabhi', 1
'mocking', 1
'us🤦', 1
'lend', 1
'notocaa', 1
'discovered', 1
'flaw', 1
'twice', 1
'welcome', 1
'accept', 1
'stating', 1
'offers', 1
'10of', 1
'start', 1
'manipulated', 1
'conversations', 1
'though', 1
'hijacked', 1
'masses', 1
'corrupt', 1
'bycottitcell', 1
'necessity', 1
'lives', 1
'fundamentalists', 1
'identity', 1
'faith', 1
'majdid', 1
'entire', 1
'shy', 1
'135', 1
'gurdwaranankanasahib', 1
'dere', 1
'influence', 1
'caact', 1
'worldwar3', 1
'crazy', 1
'air', 1
'force', 1
'claims', 1
'killed', 1
'iranian', 1
'military', 1
'opp', 1
'psuedo', 1
'bollywood', 1
'3rd', 1
'rate', 1
'dy', 1
'shd', 1
'tra', 1
'gui', 1
'illegalweapon2', 1
'भूमाफिया', 1
'कांग्रेस', 1
'suppot', 1
'itne', 1
'twit', 1
'hue', 1
'8866288562', 1
'date', 1
'chronology', 1
'samjiye', 1
'pehle', 1
'banauga', 1
'natak', 1
'karuga', 1
'banda', 1
'hu', 1
'log', 1
'khojuga', 1
'uske', 1
'baad', 1
'unke', 1
'dm', 1
'bhejuga', 1
'vo', 1
'karege', 1
'places', 1
'economy', 1
'calling*', 1
'idea', 1
'anonymous', 1
'traced', 1
'traceability', 1
'limit', 1
'precursor', 1
'surveillance', 1
'maybe', 1
'eventually', 1
'discrimination', 1
'telangana', 1
'luring', 1
'funny', 1
'schemes', 1
'weaken', 1
'screenshots', 1
'call-baits', 1
